,Unnamed: 0, Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, SYN Flag Count, RST Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Inbound, Label
66481396,68590298,767,19427,17,2,2,0,424.0,0.0,212.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,212000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,16,0,1000000.0,0.0,212.0,212.0,212.0,0.0,0.0,0,0,0,0,0,0.0,318.0,212.0,0.0,16,2,424,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
46901022,48206806,641,61325,17,1,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,28,0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,28,2,2944,0,0,-1,-1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7
49145046,50546278,43292,80,6,67717,6,7,862.0,3715.0,431.0,0.0,143.66666666666669,222.5674429620529,2267.0,0.0,530.7142857142858,936.6953816984676,67590.11769570418,191.9754271453254,5643.083333333332,12955.540299307077,33414.0,2.0,33542.0,6708.4,14940.127335468062,33434.0,2.0,34378.0,5729.666666666666,13664.276646301723,33615.0,2.0,0,208,240,88.60404329784252,103.3713838474829,0.0,2267.0,326.92857142857144,685.6306994614199,470089.456043956,0,0,1,0,0,1.0,352.0769230769232,143.66666666666666,530.7142857142857,208,6,862,7,3715,29200,235,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
38795466,39896185,47026,30662,17,108321,4,0,1438.0,0.0,389.0,330.0,359.5,34.06366588218791,0.0,0.0,0.0,0.0,13275.357502238716,36.9272809519853,36107.0,62536.560434676925,108318.0,1.0,108321.0,36107.0,62536.560434676925,108318.0,1.0,0.0,0.0,0.0,0.0,0.0,0,80,0,36.927280951985296,0.0,330.0,389.0,353.6,32.3156308928048,1044.3,0,0,0,0,0,0.0,442.0,359.5,0.0,80,4,1438,0,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9
60654938,62604459,858,55334,17,1,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,0,2,2944,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
28183551,29016766,62466,59400,17,3000061,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,687.9860109511106,1.3333062227734702,1000020.3333333333,1732084.2938844904,3000059.0,1.0,3000061.0,1000020.3333333333,1732084.2938844904,3000059.0,1.0,0.0,0.0,0.0,0.0,0.0,0,80,0,1.3333062227734702,0.0,516.0,516.0,516.0,0.0,0.0,0,0,0,0,0,0.0,645.0,516.0,0.0,80,4,2064,0,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
8700928,8977394,634,45325,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,458,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0.0,343.5,229.0,0.0,458,2,458,0,0,-1,-1,1,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
14875234,15319473,32196,39484,17,1,2,0,810.0,0.0,405.0,405.0,405.0,0.0,0.0,0.0,0.0,0.0,810000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2125437950,0,2000000.0,0.0,405.0,405.0,405.0,0.0,0.0,0,0,0,0,0,0.0,607.5,405.0,0.0,-2125437950,2,810,0,0,-1,-1,1,-1062718975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
43456832,44656130,58085,6446,17,108789,4,0,1398.0,0.0,369.0,330.0,349.5,22.516660498395403,0.0,0.0,0.0,0.0,12850.563935692027,36.768423278088775,36263.0,62766.927589296574,108740.0,1.0,108789.0,36263.0,62766.927589296574,108740.0,1.0,0.0,0.0,0.0,0.0,0.0,0,80,0,36.768423278088775,0.0,330.0,369.0,345.6,21.36117974270148,456.3,0,0,0,0,0,0.0,432.0,349.5,0.0,80,4,1398,0,0,-1,-1,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
62178089,64153772,50020,25415,17,219024,6,0,2088.0,0.0,393.0,321.0,348.0,35.08845964131227,0.0,0.0,0.0,0.0,9533.20184089415,27.39425816348893,43804.8,59981.13048867952,109938.0,1.0,219024.0,43804.8,59981.13048867952,109938.0,1.0,0.0,0.0,0.0,0.0,0.0,0,120,0,27.39425816348893,0.0,321.0,393.0,344.1428571428572,33.61759743263722,1130.1428571428569,0,0,0,0,0,0.0,401.5,348.0,0.0,120,6,2088,0,0,-1,-1,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
4297901,4307078,593,47285,17,3,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,981333333.3333333,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,-2125437950,0,666666.6666666665,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,-2125437950,2,2944,0,0,-1,-1,1,-1062718975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
53145995,54812579,39627,13242,17,2,2,0,1180.0,0.0,590.0,590.0,590.0,0.0,0.0,0.0,0.0,0.0,590000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,40,0,1000000.0,0.0,590.0,590.0,590.0,0.0,0.0,0,0,0,0,0,0.0,885.0,590.0,0.0,40,2,1180,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
683837,688341,528,41613,17,2,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,1472000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,16,0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,16,2,2944,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
10863878,11208997,982,28619,17,1433,16,0,7040.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,4912770.411723657,11165.387299371949,95.53333333333336,118.02049862307013,294.0,1.0,1433.0,95.53333333333336,118.02049862307013,294.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-16,0,11165.387299371949,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0.0,467.5,440.0,0.0,-16,16,7040,0,0,-1,-1,15,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10
10574471,10917830,634,51665,17,1048,36,0,15840.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,15114503.816793893,34351.14503816794,29.942857142857147,40.667911079826055,154.0,0.0,1048.0,29.942857142857147,40.667911079826055,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0,288,0,34351.14503816794,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0.0,452.22222222222223,440.0,0.0,288,36,15840,0,0,-1,-1,35,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10
5440144,5485312,56836,2820,6,49,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40816.32653061225,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0,40,0,40816.32653061225,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,40,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
4039328,4048372,672,10537,17,2,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,1472000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,0,2,2944,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
28924543,29798841,62602,22787,17,46,2,0,1032.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,22434782.60869565,43478.260869565216,46.0,0.0,46.0,46.0,46.0,46.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0,40,0,43478.260869565216,0.0,516.0,516.0,516.0,0.0,0.0,0,0,0,0,0,0.0,774.0,516.0,0.0,40,2,1032,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
51538016,53076774,9795,64955,6,1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,1,0,0,0.0,9.0,6.0,0.0,40,2,12,0,0,5840,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
8837380,9121064,916,17401,17,1,2,0,422.0,0.0,211.0,211.0,211.0,0.0,0.0,0.0,0.0,0.0,422000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2000000.0,0.0,211.0,211.0,211.0,0.0,0.0,0,0,0,0,0,0.0,316.5,211.0,0.0,0,2,422,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
53323103,54997839,61850,12016,17,1,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,64,0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,64,2,2944,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
6108595,6253661,22845,52175,6,51,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39215.68627450981,51.0,0.0,51.0,51.0,51.0,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0,40,0,39215.68627450981,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,40,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
23251180,23840487,62944,25434,17,2999347,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,688.1497872703625,1.3336236187410124,999782.3333333333,1731654.7453130877,2999325.0,1.0,2999347.0,999782.3333333333,1731654.7453130877,2999325.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2125437934,0,1.3336236187410124,0.0,516.0,516.0,516.0,0.0,0.0,0,0,0,0,0,0.0,645.0,516.0,0.0,-2125437934,4,2064,0,0,-1,-1,3,-1062718975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
656555,661053,731,27067,17,1,2,0,2782.0,0.0,1391.0,1391.0,1391.0,0.0,0.0,0.0,0.0,0.0,2782000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,64,0,2000000.0,0.0,1391.0,1391.0,1391.0,0.0,0.0,0,0,0,0,0,0.0,2086.5,1391.0,0.0,64,2,2782,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
46380526,47678941,564,36672,17,47,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,62638297.872340426,42553.19148936171,47.0,0.0,47.0,47.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,0,42553.191489361714,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,0,2,2944,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7
67077046,69193695,1009,14443,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0.0,343.5,229.0,0.0,40,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
48681862,50044552,666,31828,17,1,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,28,0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,28,2,2944,0,0,-1,-1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7
13160251,13562887,61220,31236,17,1,2,0,898.0,0.0,449.0,449.0,449.0,0.0,0.0,0.0,0.0,0.0,898000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2125437950,0,2000000.0,0.0,449.0,449.0,449.0,0.0,0.0,0,0,0,0,0,0.0,673.5,449.0,0.0,-2125437950,2,898,0,0,-1,-1,1,-1062718975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
17242649,17741111,900,60911,17,1,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,-2,2,2944,0,0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
20622334,21172151,62652,20659,17,2999293,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,688.1621768863529,1.3336476296247148,999764.3333333333,1731640.8888777527,2999291.0,1.0,2999293.0,999764.3333333333,1731640.8888777527,2999291.0,1.0,0.0,0.0,0.0,0.0,0.0,0,28,0,1.3336476296247148,0.0,516.0,516.0,516.0,0.0,0.0,0,0,0,0,0,0.0,645.0,516.0,0.0,28,4,2064,0,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
7729988,7959610,892,3573,17,2,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,229000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0.0,343.5,229.0,0.0,0,2,458,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
60914639,62866579,841,17425,17,1,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,28,0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,28,2,2944,0,0,-1,-1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
57708127,59525387,60656,49535,17,1,2,0,914.0,0.0,457.0,457.0,457.0,0.0,0.0,0.0,0.0,0.0,914000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,918,0,2000000.0,0.0,457.0,457.0,457.0,0.0,0.0,0,0,0,0,0,0.0,685.5,457.0,0.0,918,2,914,0,0,-1,-1,1,459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
18163245,18676691,900,5979,17,2,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,1472000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,0,2,2944,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
2174681,2182292,842,53666,17,3,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,981333333.3333333,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,666666.6666666665,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,-2,2,2944,0,0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
13713157,14136202,28550,37730,17,1,2,0,852.0,0.0,426.0,426.0,426.0,0.0,0.0,0.0,0.0,0.0,852000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2000000.0,0.0,426.0,426.0,426.0,0.0,0.0,0,0,0,0,0,0.0,639.0,426.0,0.0,0,2,852,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
33359342,34406240,20570,39913,17,3004009,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,687.0818296483134,1.3315539334269637,1001336.3333333333,1734363.6727472509,3004007.0,1.0,3004009.0,1001336.3333333333,1734363.6727472509,3004007.0,1.0,0.0,0.0,0.0,0.0,0.0,0,80,0,1.3315539334269637,0.0,516.0,516.0,516.0,0.0,0.0,0,0,0,0,0,0.0,645.0,516.0,0.0,80,4,2064,0,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
63953551,65977609,33792,63151,17,106525,4,0,1398.0,0.0,369.0,330.0,349.5,22.516660498395403,0.0,0.0,0.0,0.0,13123.679887350389,37.5498709223187,35508.33333333333,61501.37140205358,106524.0,0.0,106525.0,35508.33333333333,61501.37140205358,106524.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,0,37.5498709223187,0.0,330.0,369.0,345.6,21.36117974270148,456.3,0,0,0,0,0,0.0,432.0,349.5,0.0,40,4,1398,0,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
65284686,67344850,605,59432,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0.0,343.5,229.0,0.0,40,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
22605966,23181077,62513,3055,17,1,2,0,1032.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,1032000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,516.0,516.0,516.0,0.0,0.0,0,0,0,0,0,0.0,774.0,516.0,0.0,40,2,1032,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
95777,97306,520,48022,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0.0,343.5,229.0,0.0,0,2,458,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
39522059,40628043,48426,7878,17,1,2,0,750.0,0.0,375.0,375.0,375.0,0.0,0.0,0.0,0.0,0.0,750000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,375.0,375.0,375.0,0.0,0.0,0,0,0,0,0,0.0,562.5,375.0,0.0,40,2,750,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9
65424212,67491528,530,35705,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0.0,343.5,229.0,0.0,40,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
1716430,1723348,705,10714,17,2,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,1472000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2944,0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,2944,2,2944,0,0,-1,-1,1,1472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
36351738,37422135,60691,47945,17,6000029,6,0,3096.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,515.9975060120543,0.9999951666900276,1200005.8,1643174.7048870672,3000160.0,0.0,6000029.0,1200005.8,1643174.7048870672,3000160.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.9999951666900276,0.0,516.0,516.0,516.0,0.0,0.0,0,0,0,0,0,0.0,602.0,516.0,0.0,0,6,3096,0,0,-1,-1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
5968649,6091783,38064,38064,6,93702948,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1494083195760287,7207919.076923078,11317531.285170576,37530511.0,0.0,93702948.0,8518449.818181818,11892205.89427703,37530618.0,0.0,1.0,1.0,0.0,1.0,1.0,0,240,40,0.1280642739223103,0.0213440456537183,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,240,12,0,2,0,5840,0,0,20,36.66666666666667,61.77647880328996,108.0,1.0,18740567.6,10681725.858689915,37530511.0,12611800.0,1,5
16276940,16757643,1011,27824,17,1,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,40,2,2944,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
16297203,16778390,693,9994,17,1,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,0,2,2944,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
18146475,18659577,855,16423,17,1,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2666,0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,2666,2,2944,0,0,-1,-1,1,1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
3027540,3035858,672,59851,17,2,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,1472000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2944,0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,2944,2,2944,0,0,-1,-1,1,1472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
